experiment_id,run_id,optimizer,seed,fleet_size,dimension,evaluation_budget,evaluations_used,runtime_seconds,fitness,physical_fitness,penalty_value,is_feasible,domain_status,fuel_tonnes,opex_usd,ghg_tonnes,delay_hours,risk_metric,fuel_cost_usd,carbon_cost_usd,shore_cost_usd,schedule_cost_usd,fueleu_penalty_usd,assigned_demands,fuel_decisions,speed_decisions,shore_power_decisions,source_provenance,timestamp,git_commit
EXP-P4-08,Random_seed_1011,Random,1011,3,18,2500,2500,0.2521,26383.52008948356,3.3459561253372727,26380.17,True,VALID,193.21,199212.93,553.13,2.99,0.0793,129488.41,29881.94,9960.65,4480.02,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.532866077041128, 'CPS_Triton': 8.627668766317267, 'OSS_Ceto': 9.471635944472325}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1012,Random,1012,3,18,2500,2500,0.4217,38016.86471550759,4.349524311961519,38012.52,True,VALID,274.2,308100.22,399.7,8.51,0.2089,200265.14,46215.03,15405.01,12762.34,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 14.8533633057356, 'CPS_Triton': 16.22809199475749, 'OSS_Ceto': 10.554129711645734}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1013,Random,1013,3,18,2500,2500,0.7246,31935.246230022694,1.7256922672222412,31933.52,True,VALID,102.76,117504.26,180.96,5.54,0.0943,76377.77,17625.64,5875.21,8305.57,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 17.306323017581086, 'CPS_Triton': 13.482545308652597, 'OSS_Ceto': 11.702863390554636}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1014,Random,1014,3,18,2500,2500,0.2619,20004.965971895163,4.965971895163392,20000.0,True,VALID,317.85,339772.51,587.21,0.0,0.0831,220852.13,50965.88,16988.63,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.128370655061357, 'CPS_Triton': 16.96146812618003, 'OSS_Ceto': 11.986662250128571}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1015,Random,1015,3,18,2500,2500,0.397,20005.45921542325,5.459215423249902,20000.0,True,VALID,353.09,381069.02,595.72,0.0,0.1228,247694.86,57160.35,19053.45,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 20.863570946466645, 'CPS_Triton': 16.133236328012288, 'OSS_Ceto': 14.142876427336734}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1016,Random,1016,3,18,2500,2500,0.3672,43153.2694122757,2.19976081611088,43151.07,True,VALID,118.29,139507.46,256.86,11.1,0.2278,90679.85,20926.12,6975.37,16650.47,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 12.349175555567182, 'CPS_Triton': 12.191553133954454, 'OSS_Ceto': 14.271090372430113}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1017,Random,1017,3,18,2500,2500,0.3036,41075.22126875059,0.8075467556342981,41074.41,True,VALID,42.76,45449.81,151.46,0.28,0.046,29542.38,6817.47,2272.49,420.27,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 11.39237443775356, 'CPS_Triton': 15.122755353975077, 'OSS_Ceto': 10.20716735298258}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1018,Random,1018,3,18,2500,2500,0.2184,49917.36982039624,0.9616363292624597,49916.41,True,VALID,45.68,53681.08,163.04,4.54,0.0968,34892.7,8052.16,2684.05,6805.01,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 14.638587954067964, 'CPS_Triton': 13.744253822028812, 'OSS_Ceto': 11.404163497363255}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1019,Random,1019,3,18,2500,2500,0.515,35592.570338841186,4.9319102434861914,35587.64,True,VALID,309.94,341463.93,520.57,7.48,0.1622,221951.55,51219.59,17073.2,11218.63,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 14.889034546746934, 'CPS_Triton': 16.89222178900878, 'OSS_Ceto': 4.920104737722216}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1020,Random,1020,3,18,2500,2500,0.3838,23015.53106195869,1.2088762003570328,23014.32,True,VALID,65.05,66556.24,226.99,1.23,0.0573,43261.55,9983.44,3327.81,1844.08,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.987330666738604, 'CPS_Triton': 15.401158702864636, 'OSS_Ceto': 10.42008453423301}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1021,Random,1021,3,18,2500,2500,0.4334,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.151511794755946, 'CPS_Triton': 11.946905612106487, 'OSS_Ceto': 4.292158855665872}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1022,Random,1022,3,18,2500,2500,0.2795,46804.20655919831,4.400557061121479,46799.81,True,VALID,276.61,313538.03,380.28,13.04,0.191,203799.72,47030.7,15676.9,19559.53,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 13.009094061940836, 'CPS_Triton': 15.059811732909406, 'OSS_Ceto': 13.523136090929578}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1023,Random,1023,3,18,2500,2500,0.3125,22358.544882873382,2.8646230686723326,22355.68,True,VALID,157.98,159762.75,526.22,0.92,0.1439,103845.79,23964.41,7988.14,1375.17,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 17.950319603496126, 'CPS_Triton': 16.096829903383224, 'OSS_Ceto': 14.309723974131813}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1024,Random,1024,3,18,2500,2500,0.3519,42055.83049813394,2.9349508828873043,42052.9,True,VALID,162.76,177190.45,439.02,10.51,0.117,115173.79,26578.57,8859.52,15760.38,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.0793671132252, 'CPS_Triton': 8.579787923254822, 'OSS_Ceto': 9.228381107579903}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1025,Random,1025,3,18,2500,2500,0.5243,37201.46377772057,2.825499104509846,37198.64,True,VALID,148.74,159219.1,516.62,8.1,0.0716,103492.41,23882.86,7960.95,12143.48,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 17.026251026834174, 'CPS_Triton': 6.654636607659626, 'OSS_Ceto': 8.433624328406784}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1026,Random,1026,3,18,2500,2500,0.2762,20002.035606066947,2.0356060669471256,20000.0,True,VALID,138.95,155375.36,153.74,0.0,0.0269,100993.98,23306.3,7768.77,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.83816210083787, 'CPS_Triton': 17.64927398911555, 'OSS_Ceto': 14.543233376407658}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1027,Random,1027,3,18,2500,2500,0.298,25470.407274965753,5.253265542734368,25465.15,True,VALID,342.6,375244.15,513.21,2.53,0.131,243908.69,56286.62,18762.21,3800.67,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.807819872279868, 'CPS_Triton': 9.499400474206407, 'OSS_Ceto': 9.691240750618803}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1028,Random,1028,3,18,2500,2500,0.3434,40004.46431354944,4.464313549441785,40000.0,True,VALID,286.84,307752.08,489.36,0.0,0.1623,200038.85,46162.81,15387.6,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.298030147358162, 'CPS_Triton': 10.772433193090887, 'OSS_Ceto': 12.142710813660925}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1029,Random,1029,3,18,2500,2500,0.3333,24535.706591366838,4.997688821283183,24530.71,True,VALID,288.61,312924.1,695.36,11.78,0.2235,203400.66,46938.61,15646.2,17676.81,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.2451804275059, 'CPS_Triton': 12.049649441729574, 'OSS_Ceto': 12.577349233441021}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1030,Random,1030,3,18,2500,2500,0.2621,41320.43302025896,2.471504629480962,41317.96,True,VALID,150.83,178517.49,169.01,10.19,0.2237,116036.37,26777.62,8925.87,15286.8,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.61185196334839, 'CPS_Triton': 12.385351523594112, 'OSS_Ceto': 14.36950262956516}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
