seed,optimizer,best_loss,best_physical_objective,penalty,penalty_fraction,total_evaluations,runtime_seconds,speed_knots,cargo_tonnes,fuel_type,operating_mode,use_shore_power,total_fuel_tonnes,total_opex_usd,total_wtw_ghg_tonnes,voyage_duration_hours,schedule_delay_hours,uncertainty_risk_tonnes,cii_rating,fueleu_compliant,domain_status,is_feasible,convergence_history
1173,PSO,3.275828075906626,3.2758,0.0,0.0,2500,194.759,18.59,683.0,bio_methanol,transit,False,195.95,210402.42,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.406179976417196, 3.3224202545461097, 3.299825761508571, 3.299825761508571, 3.297383076881689, 3.297383076881689, 3.297383076881689, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2943109096787357, 3.2937970451101166, 3.2937970451101166, 3.2937970451101166, 3.2937970451101166, 3.2937970451101166, 3.2930254880791474, 3.2764019734152097, 3.2764019734152097, 3.2764019734152097, 3.2764019734152097, 3.2764019734152097, 3.2764019734152097, 3.2763686852999787, 3.275957152875561, 3.275957152875561, 3.275957152875561, 3.275957152875561, 3.275957152875561, 3.275957152875561, 3.275888451065385, 3.275888451065385, 3.275888451065385, 3.275888451065385, 3.275888451065385, 3.275888451065385, 3.275888451065385, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626, 3.275828075906626]"
100,QPSO,3.27582720249914,3.2758,0.0,0.0,2500,149.518,18.59,23.0,bio_methanol,transit,False,195.95,210402.36,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[4.114571633347294, 3.4088536643890732, 3.388025418009339, 3.3346810197901204, 3.3147153559261797, 3.279328864914696, 3.279328864914696, 3.2779350448538995, 3.2779350448538995, 3.2779350448538995, 3.2779350448538995, 3.2775021615366926, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.275883654749142, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758430252431276, 3.2758352431774624, 3.2758275950480287, 3.2758275950480287, 3.2758275950480287, 3.2758275950480287, 3.2758275950480287, 3.27582720249914]"
137,QPSO,3.275826734858464,3.2758,0.0,0.0,2500,149.561,18.59,739.4,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4303502414681364, 3.3665548026724617, 3.345009506979249, 3.3050911421224445, 3.2802080992764746, 3.2802080992764746, 3.2802080992764746, 3.277865828308977, 3.277865828308977, 3.277865828308977, 3.277865828308977, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.275944109542582, 3.2758779401290234, 3.2758779401290234, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.2758587185005084, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.275827606749286, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638, 3.2758267348584638]"
174,QPSO,3.2758266503978297,3.2758,0.0,0.0,2500,174.216,18.59,59.5,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.925830079955851, 3.2838169981700185, 3.2782728948829836, 3.2782728948829836, 3.2782728948829836, 3.2782728948829836, 3.2763170155421797, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2761374487735337, 3.2759359386686495, 3.2759194644176692, 3.2759194644176692, 3.2759194644176692, 3.2759194644176692, 3.2759194644176692, 3.275840033157734, 3.275840033157734, 3.275840033157734, 3.275840033157734, 3.275840033157734, 3.275840033157734, 3.275834232458124, 3.275834232458124, 3.275834232458124, 3.275834232458124, 3.275833847001332, 3.275833847001332, 3.2758309385232214, 3.2758309385232214, 3.2758309385232214, 3.275829176777151, 3.275829176777151, 3.275827067912692, 3.275827067912692, 3.275827067912692, 3.2758266503978297, 3.2758266503978297, 3.2758266503978297, 3.2758266503978297, 3.2758266503978297, 3.2758266503978297, 3.2758266503978297]"
211,QPSO,3.2758265733124685,3.2758,0.0,0.0,2500,206.008,18.59,173.8,bio_methanol,transit,False,195.95,210402.32,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4099401983165145, 3.3143181635585295, 3.2941002737385165, 3.2773330783646326, 3.2773330783646326, 3.2773330783646326, 3.2773330783646326, 3.2773330783646326, 3.2768418345535126, 3.2766470997540593, 3.2761073651395125, 3.2759820698921143, 3.2759820698921143, 3.2759820698921143, 3.2759820698921143, 3.2759820698921143, 3.2759820698921143, 3.2759820698921143, 3.2759039049077456, 3.275887427409229, 3.275887427409229, 3.275887427409229, 3.27587718424517, 3.27587718424517, 3.275850495230192, 3.275850495230192, 3.275838850356312, 3.275838850356312, 3.275838850356312, 3.275838850356312, 3.2758308716368725, 3.2758308716368725, 3.2758308716368725, 3.2758279837914817, 3.2758279837914817, 3.275827036446983, 3.275827036446983, 3.275827036446983, 3.275827036446983, 3.275827036446983, 3.2758268648430815, 3.2758268648430815, 3.2758268648430815, 3.2758267070358564, 3.2758267070358564, 3.2758266995812044, 3.275826578379225, 3.275826578379225, 3.275826578379225, 3.2758265733124685]"
248,QPSO,3.275826656176162,3.2758,0.0,0.0,2500,220.985,18.59,505.1,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.478488923366948, 3.396189363555359, 3.343870621082377, 3.2852475092583884, 3.2816318881345095, 3.281103490932214, 3.2777902169234716, 3.2777902169234716, 3.277101262596974, 3.277101262596974, 3.277101262596974, 3.277101262596974, 3.2770750024162862, 3.276773767623247, 3.2761558333534415, 3.2761558333534415, 3.2761558333534415, 3.275975768539062, 3.2759620034676042, 3.2759620034676042, 3.2758363610095733, 3.275831409755097, 3.275831409755097, 3.275831409755097, 3.275831409755097, 3.275831409755097, 3.275831409755097, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758293731192447, 3.2758266960077713, 3.2758266960077713, 3.2758266960077713, 3.2758266960077713, 3.2758266960077713, 3.2758266561761626, 3.2758266561761626]"
285,QPSO,3.2758270688365423,3.2758,0.0,0.0,2500,228.452,18.59,365.3,bio_methanol,maneuvering,False,195.95,210402.35,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4442730336799783, 3.410236284070387, 3.410236284070387, 3.410236284070387, 3.286951816016966, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.276060366138183, 3.2759571381967634, 3.2759571381967634, 3.2758857995176727, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758455719520976, 3.2758374565804393, 3.2758374565804393, 3.2758374565804393, 3.2758374565804393, 3.2758374565804393, 3.2758369659261395, 3.2758369659261395, 3.2758369659261395, 3.2758369659261395, 3.275831523851146, 3.275831523851146, 3.275831523851146, 3.275831523851146, 3.275831523851146, 3.275827584858262, 3.275827178550071, 3.2758270688365423]"
322,QPSO,3.275828127585896,3.2758,0.0,0.0,2500,235.375,18.59,437.4,bio_methanol,transit,False,195.95,210402.42,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.333378243662939, 3.333378243662939, 3.333378243662939, 3.2905908083929596, 3.2905908083929596, 3.2905908083929596, 3.2905908083929596, 3.2905908083929596, 3.281653170222582, 3.281653170222582, 3.281653170222582, 3.281653170222582, 3.279980741343194, 3.279980741343194, 3.279980741343194, 3.277039709836553, 3.277039709836553, 3.2759616857515184, 3.2759616857515184, 3.275901417311627, 3.275901417311627, 3.275901417311627, 3.2758502191175327, 3.2758502191175327, 3.2758502191175327, 3.2758502191175327, 3.2758502191175327, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954, 3.2758281275858954]"
359,QPSO,3.275827591332604,3.2758,0.0,0.0,2500,250.817,18.59,819.4,bio_methanol,maneuvering,False,195.95,210402.39,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.364739236233699, 3.344242528708122, 3.3007262117807343, 3.2831266858366397, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2774278670169, 3.2767742398110937, 3.2767742398110937, 3.2767742398110937, 3.276190726939874, 3.276190726939874, 3.2759753397600386, 3.2759753397600386, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2759149804131464, 3.2758689368364244, 3.2758689368364244, 3.2758689368364244, 3.2758689368364244, 3.2758689368364244, 3.2758689368364244, 3.2758689368364244, 3.275854265560083, 3.275854265560083, 3.2758515272112314, 3.2758515272112314, 3.275840538967535, 3.275840538967535, 3.2758312598169943, 3.2758312598169943, 3.2758312598169943, 3.2758275913326034, 3.2758275913326034, 3.2758275913326034, 3.2758275913326034]"
396,QPSO,3.275826650970945,3.2758,0.0,0.0,2500,256.065,18.59,221.8,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.330750639583462, 3.3204080644389617, 3.2770661067282005, 3.276676602509551, 3.276676602509551, 3.276676602509551, 3.276467286772866, 3.276467286772866, 3.276467286772866, 3.276467286772866, 3.276467286772866, 3.276467286772866, 3.276467286772866, 3.276376085077617, 3.27600951272769, 3.27600951272769, 3.27600951272769, 3.27600951272769, 3.27600951272769, 3.27600951272769, 3.275928561007521, 3.275928561007521, 3.275928561007521, 3.275928561007521, 3.2759071860913123, 3.275905867449391, 3.2758604349538305, 3.2758603250130944, 3.2758603250130944, 3.275850790461067, 3.275831050322508, 3.2758292115378853, 3.2758292115378853, 3.275828240865174, 3.275828240865174, 3.2758268665796795, 3.275826864369064, 3.275826864369064, 3.275826864369064, 3.275826864369064, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455, 3.2758266509709455]"
433,QPSO,3.275826702216777,3.2758,0.0,0.0,2500,261.188,18.59,232.0,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.5011746235335415, 3.331076442226923, 3.2864981705037346, 3.2845357231442547, 3.284039822266383, 3.284039822266383, 3.284039822266383, 3.284039822266383, 3.2768433344354277, 3.2768433344354277, 3.2768433344354277, 3.2768433344354277, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2767858019173395, 3.2760394180273398, 3.2760394180273398, 3.2760394180273398, 3.2760394180273398, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.2758363218923905, 3.275827646574989, 3.275827646574989, 3.275827646574989, 3.275827646574989, 3.275827646574989, 3.2758267035125295, 3.2758267035125295, 3.2758267022167775, 3.2758267022167775, 3.2758267022167775, 3.2758267022167775, 3.2758267022167775, 3.2758267022167775]"
470,QPSO,3.27582657649923,3.2758,0.0,0.0,2500,278.202,18.59,906.8,bio_methanol,transit,False,195.95,210402.32,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.871989019623343, 3.871989019623343, 3.307140355028806, 3.284132147150087, 3.281069027230474, 3.281069027230474, 3.281069027230474, 3.281069027230474, 3.27744773606676, 3.27744773606676, 3.27744773606676, 3.2765645231741196, 3.2765645231741196, 3.276484615306215, 3.276484615306215, 3.276484615306215, 3.2761561238218957, 3.275948261958227, 3.275948261958227, 3.275948261958227, 3.275845220679353, 3.275838643408262, 3.275838643408262, 3.275838643408262, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.275827020197936, 3.2758268247480586, 3.2758266579142696, 3.2758266579142696, 3.2758266579142696, 3.2758265770904083, 3.2758265770904083, 3.27582657649923]"
507,QPSO,3.2758266555915823,3.2758,0.0,0.0,2500,280.294,18.59,918.7,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3118177219610523, 3.304751538582208, 3.2930325211166718, 3.289017181679284, 3.289017181679284, 3.2847654672731097, 3.2847654672731097, 3.276895078169331, 3.276895078169331, 3.276895078169331, 3.276895078169331, 3.276895078169331, 3.2762664185138375, 3.2762664185138375, 3.2762664185138375, 3.2762664185138375, 3.275992636997255, 3.275992636997255, 3.2758599904975823, 3.2758599904975823, 3.2758599904975823, 3.2758599904975823, 3.2758599904975823, 3.2758535746868893, 3.2758535746868893, 3.2758535746868893, 3.2758446770996215, 3.275838130508633, 3.275838130508633, 3.275828883819384, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827365008522, 3.275827335154677, 3.27582716137988, 3.2758269855380453, 3.2758269855380453, 3.2758269855380453, 3.2758269855380453, 3.2758269855380453, 3.2758268357375195, 3.2758267409393467, 3.2758267409393467, 3.2758266555915823, 3.2758266555915823]"
544,QPSO,3.2758266625319576,3.2758,0.0,0.0,2500,282.942,18.59,61.4,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3610825128153694, 3.3258412883083865, 3.2929682672927276, 3.2909300413473925, 3.2909300413473925, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2760758005550326, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758275429201316, 3.2758270365880287, 3.2758270365880287, 3.2758270365880287, 3.2758270365880287, 3.2758270365880287, 3.2758270365880287, 3.2758270365880287, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576, 3.2758266625319576]"
581,QPSO,3.27582674591329,3.2758,0.0,0.0,2500,297.313,18.59,165.2,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[4.020185877414368, 3.297982482341739, 3.297982482341739, 3.28520929693721, 3.2835201128609035, 3.2835201128609035, 3.2827866984468614, 3.2827866984468614, 3.2827866984468614, 3.276501334156651, 3.276501334156651, 3.276501334156651, 3.276501334156651, 3.276460547826631, 3.276460547826631, 3.2759836806400218, 3.2759836806400218, 3.2759836806400218, 3.2759836806400218, 3.2759836806400218, 3.2759836806400218, 3.2759836806400218, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.275883381452139, 3.2758441364026702, 3.2758441364026702, 3.2758441364026702, 3.2758441364026702, 3.2758441364026702, 3.2758441364026702, 3.2758383804268103, 3.2758332003320727, 3.2758332003320727, 3.2758283852968932, 3.2758283852968932, 3.2758283852968932, 3.2758283852968932, 3.2758271928647873, 3.2758271928647873, 3.27582674591329, 3.27582674591329, 3.27582674591329, 3.27582674591329]"
618,QPSO,3.275826715076561,3.2758,0.0,0.0,2500,298.05,18.59,548.0,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.343388645692751, 3.343388645692751, 3.318555791607015, 3.294977841127212, 3.294977841127212, 3.2775786874264345, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.276742279678359, 3.2766675227266617, 3.2766675227266617, 3.2766675227266617, 3.2766675227266617, 3.2766675227266617, 3.275869831705781, 3.275869831705781, 3.275869831705781, 3.275869831705781, 3.2758358109780015, 3.2758358109780015, 3.2758358109780015, 3.2758358109780015, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758272217741395, 3.2758268277231988, 3.2758268277231988, 3.2758268277231988, 3.2758268277231988, 3.2758268277231988, 3.2758268277231988, 3.2758268277231988, 3.2758267150765614, 3.2758267150765614]"
655,QPSO,3.275827211283357,3.2758,0.0,0.0,2500,296.608,18.59,871.2,bio_methanol,transit,False,195.95,210402.36,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.2954380530944976, 3.2954380530944976, 3.2831681363568754, 3.2831681363568754, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.275969783703358, 3.2759007436354755, 3.2758817769385655, 3.2758817769385655, 3.2758817769385655, 3.2758817769385655, 3.2758817769385655, 3.2758684132879665, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.275844644018578, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272292153134, 3.2758272112833575, 3.2758272112833575, 3.2758272112833575, 3.2758272112833575]"
692,QPSO,3.275826661604789,3.2758,0.0,0.0,2500,294.205,18.59,624.5,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.2809682779403286, 3.2809682779403286, 3.276376053024857, 3.276376053024857, 3.276376053024857, 3.276376053024857, 3.276376053024857, 3.276376053024857, 3.276376053024857, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.276024460155231, 3.275965922632521, 3.275965922632521, 3.275965922632521, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.2758763688734556, 3.275856630671277, 3.275856630671277, 3.275856630671277, 3.2758370456702255, 3.2758370456702255, 3.275830776602499, 3.275830776602499, 3.275830776602499, 3.275830776602499, 3.275830776602499, 3.2758266616047895, 3.2758266616047895, 3.2758266616047895, 3.2758266616047895, 3.2758266616047895]"
729,QPSO,3.275826710801633,3.2758,0.0,0.0,2500,293.986,18.59,391.5,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.8284131608459653, 3.3436547761341586, 3.3095164166904945, 3.298605014005349, 3.298605014005349, 3.2983887634056983, 3.2836722124368656, 3.2836722124368656, 3.2771257246835104, 3.2771257246835104, 3.2771257246835104, 3.2771257246835104, 3.2771257246835104, 3.2771257246835104, 3.2771257246835104, 3.2764426416245143, 3.2764426416245143, 3.276194912998587, 3.276194912998587, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759732140930584, 3.2759564083790003, 3.2759244677891703, 3.2758468002135874, 3.2758468002135874, 3.2758468002135874, 3.275841460419766, 3.275841460419766, 3.2758372347242872, 3.2758372347242872, 3.2758372347242872, 3.2758372347242872, 3.2758372347242872, 3.2758372347242872, 3.2758372347242872, 3.2758284832832474, 3.2758284832832474, 3.275827063587925, 3.275826735918942, 3.275826710801633]"
766,QPSO,3.275826576485903,3.2758,0.0,0.0,2500,292.431,18.59,789.2,bio_methanol,maneuvering,False,195.95,210402.32,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.8470117720331625, 3.4220023452625075, 3.413224781173124, 3.2938976924596557, 3.2918923105480324, 3.2918923105480324, 3.28199513353162, 3.28199513353162, 3.28199513353162, 3.28199513353162, 3.276023423054689, 3.276023423054689, 3.276023423054689, 3.276023423054689, 3.276023423054689, 3.276023423054689, 3.276023423054689, 3.2759315853548356, 3.2759315853548356, 3.2759315853548356, 3.2759315853548356, 3.2759315853548356, 3.2759315853548356, 3.2759315853548356, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275831496498326, 3.275829311149682, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266488926164, 3.2758266448632796, 3.275826576485903, 3.275826576485903]"
803,QPSO,3.275826651794343,3.2758,0.0,0.0,2500,293.389,18.59,612.2,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3832219542092155, 3.3832219542092155, 3.2948853151158404, 3.2948853151158404, 3.2937125662907683, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.2762008091381034, 3.276198532869047, 3.2758332392747684, 3.2758332392747684, 3.2758332392747684, 3.2758332392747684, 3.2758332392747684, 3.2758332392747684, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.2758292965103015, 3.275827467189377, 3.275827467189377, 3.275827467189377, 3.275827467189377, 3.275826878694706, 3.275826878694706, 3.275826878694706, 3.2758267189685304, 3.2758267189685304, 3.2758267189685304, 3.2758267189685304, 3.275826698236699, 3.275826698236699, 3.275826698236699, 3.275826687218645, 3.275826687218645, 3.275826651794343, 3.275826651794343]"
840,QPSO,3.275827733721683,3.2758,0.0,0.0,2500,293.131,18.59,390.7,bio_methanol,transit,False,195.95,210402.4,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4059105725084238, 3.281953828413059, 3.281953828413059, 3.281953828413059, 3.281953828413059, 3.281953828413059, 3.278528803949562, 3.278528803949562, 3.2760401005933906, 3.2760401005933906, 3.2760401005933906, 3.2760401005933906, 3.2760401005933906, 3.2760401005933906, 3.2760401005933906, 3.2759613813257658, 3.2758672930970407, 3.2758672930970407, 3.2758672930970407, 3.2758672930970407, 3.2758672930970407, 3.2758672930970407, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.275840959644087, 3.2758364119524006, 3.2758364119524006, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683, 3.275827733721683]"
877,QPSO,3.275827480768545,3.2758,0.0,0.0,2500,293.347,18.59,75.1,bio_methanol,transit,False,195.95,210402.38,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.396022495049433, 3.3433586752384814, 3.3433586752384814, 3.3433586752384814, 3.2911247228195557, 3.2911247228195557, 3.27839309483805, 3.27839309483805, 3.27839309483805, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.2760950705038243, 3.276014813919374, 3.276014813919374, 3.275872809475499, 3.275872809475499, 3.27586065414038, 3.27586065414038, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275855239008246, 3.275834673486434, 3.275834673486434, 3.275834673486434, 3.275834673486434, 3.2758326675896647, 3.2758326675896647, 3.2758326675896647, 3.275830735122235, 3.275827935959111, 3.275827935959111, 3.275827935959111, 3.275827935959111, 3.275827935959111, 3.275827935959111, 3.2758274807685446, 3.2758274807685446]"
